path,url,topic,source_pdf,duration,sentence,sentence_rus,flag
sound_0000273.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000273.mp3,57. Ч.1. Сельское хозяйство,,3.9,зилы дыргъдонмӕ.,ухаживает за фруктовым садом.,-
sound_0000274.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000274.mp3,57. Ч.1. Сельское хозяйство,,20.74,ӕфснайы дыргътӕ.,собирает фрукты.,очень длинный — проверить
sound_0000275.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000275.mp3,57. Ч.1. Сельское хозяйство,,1.44,Цал адӕймаджы кусы сымах хӕдзарады?,Сколько человек работает в вашем хозяйстве?,-
sound_0000276.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000276.mp3,57. Ч.1. Сельское хозяйство,,15.9,Мах хӕдзарады кусы сӕдӕ дыууын адӕймаджы.,У нас в хозяйстве работает сто двадцать человек.,-
sound_0000277.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000277.mp3,57. Ч.2. Инвентарь,57. Ч.2. Инвентраь.pdf,5.45,…цӕттӕ сты уалдзыгон куыстытӕм?,…готов к весенней работе?,-
sound_0000278.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000278.mp3,57. Ч.2. Инвентарь,57. Ч.2. Инвентраь.pdf,1.45,…цӕттӕ сты фӕззыгон куыстытӕм?,…готов к осенней работе?,-
sound_0000279.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000279.mp3,57. Ч.2. Инвентарь,57. Ч.2. Инвентраь.pdf,0.52,Сагой мӕ хъӕуы.,вилы.,-
sound_0000280.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000280.mp3,57. Ч.2. Инвентарь,57. Ч.2. Инвентраь.pdf,4.38,Тӕскъ мӕ хъӕуы.,корзина.,-
sound_0000281.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000281.mp3,57. Ч.2. Инвентарь,57. Ч.2. Инвентраь.pdf,0.29,Белмӕ хъӕуы.,лопата.,очень короткий — проверить
sound_0000282.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000282.mp3,57. Ч.2. Инвентарь,57. Ч.2. Инвентраь.pdf,0.26,Ӕхсырф мӕ хъӕуы.,серп.,очень короткий — проверить
sound_0000283.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000283.mp3,57. Ч.2. Инвентарь,57. Ч.2. Инвентраь.pdf,2.34,Рувӕн мӕ хъӕуы.,тяпка.,-
sound_0000284.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000284.mp3,"57. Ч.3. Поле, степь, луг","57. Ч.3. Поле, степь, луг.pdf",1.97,Кӕм и уӕ быдырон стан?,Где находится ваш полевой стан?,-
sound_0000285.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000285.mp3,"57. Ч.3. Поле, степь, луг","57. Ч.3. Поле, степь, луг.pdf",0.8,Хуымзӕхх уӕм цал гектары ис?,Сколько гектаров у вас пахотной земли?,-
sound_0000286.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000286.mp3,"57. Ч.3. Поле, степь, луг","57. Ч.3. Поле, степь, луг.pdf",2.35,Нартхорӕн зӕхх цас бахуым кодтат?,Сколько вы вспахали под кукурузу?,-
sound_0000287.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000287.mp3,"57. Ч.3. Поле, степь, луг","57. Ч.3. Поле, степь, луг.pdf",4.99,Куыд бирӕ уарзын ӕз ӕнӕк ӕрон уырыссаг быдыртӕ!,Как я люблю бескрайние степи русские!,-
sound_0000288.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000288.mp3,"57. Ч.3. Поле, степь, луг","57. Ч.3. Поле, степь, луг.pdf",5.09,Цом уартӕ уыцы цъӕх нӕууыл абадӕм.,Пойдем посидим вон на той зеленой лужайке.,-
sound_0000289.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000289.mp3,"57. Ч.3. Поле, степь, луг","57. Ч.3. Поле, степь, луг.pdf",2.67,Цы рӕсугъд сты уӕ уыгӕрдӕнтӕ!,Какие у вас красивые луга!,-
sound_0000290.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000290.mp3,"57. Ч.3. Поле, степь, луг","57. Ч.3. Поле, степь, луг.pdf",3.93,Мӕн фӕнды быдырон дидинджыты букет ӕртонын.,Я хочу нарвать букет полевых цветов.,-
,,57. Ч.4. Правление,57. Ч.4. Правление.pdf,0.0,Къолхозы правлени кӕцы ран ис?,Где правление колхоза?,нет осетинского аудио — проверить
,,57. Ч.4. Правление,57. Ч.4. Правление.pdf,0.0,Чи у къолхозы сӕрдар?,Кот здесь председатель колхоза?,нет осетинского аудио — проверить
,,57. Ч.4. Правление,57. Ч.4. Правление.pdf,0.0,Мӕн хъӕуы совхозы директор.,Мне нужен директор совхоза.,нет осетинского аудио — проверить
,,57. Ч.4. Правление,57. Ч.4. Правление.pdf,0.0,Кӕдӕм ацыди хистӕр бухгалтер?,Куда ушел главный бухгалтер?,нет осетинского аудио — проверить
sound_0000291.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000291.mp3,57. Ч.4. Правление,57. Ч.4. Правление.pdf,6.95,Уӕ къолхозы правленийы цал уӕнджы ис?,Сколько членов правления в вашем колхозе?,-
sound_0000292.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000292.mp3,57. Ч.4. Правление,57. Ч.4. Правление.pdf,3.51,Уӕ правленийы ӕмбырд кӕд уыдзӕн?,Когда будет заседать ваше правление?,-
sound_0000293.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000293.mp3,57. Ч.4. Правление,57. Ч.4. Правление.pdf,19.81,Цавӕр фарстатӕм кӕсдзыстут?,Какие вопросы будете обсуждать?,⚠ распознан как русский — на проверку
sound_0000294.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000294.mp3,57. Ч.5. Семена,57_Ч_5_8_Семена_Удобрения_Урожай_Ферма.pdf,1.73,Сымахмӕ бынӕт тон мыггӕгтӕ ис?,У вас есть местные семена?,-
sound_0000295.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000295.mp3,57. Ч.5. Семена,57_Ч_5_8_Семена_Удобрения_Урожай_Ферма.pdf,0.84,Куыд фӕцӕттӕ кӕнут мыггӕгты фонд?,Как вы заготавливаете семенной фонд?,-
sound_0000296.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000296.mp3,57. Ч.5. Семена,57_Ч_5_8_Семена_Удобрения_Урожай_Ферма.pdf,1.1,Ацы мыггӕгтӕ хорз сӕвзӕрынц.,Эти семена дают хорошие всходы.,-
sound_0000297.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000297.mp3,57. Ч.5. Семена,57_Ч_5_8_Семена_Удобрения_Урожай_Ферма.pdf,1.8,Тауыны размӕ мыггӕгтӕ цавӕр хосӕй бапырх кӕнут?,Чем вы протравливаете семена перед посевом?,-
sound_0000298.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000298.mp3,57. Ч.5. Семена,57_Ч_5_8_Семена_Удобрения_Урожай_Ферма.pdf,2.87,Адон хорз мыггӕгтӕ сты.,Это хорошие семена.,-
sound_0000299.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000299.mp3,57. Ч.5. Семена,57_Ч_5_8_Семена_Удобрения_Урожай_Ферма.pdf,9.57,Адон ӕвзӕр мыггӕгтӕ сты.,Это плохие семена.,-
sound_0000300.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000300.mp3,57. Ч.6. Удобрения,57_Ч_5_8_Семена_Удобрения_Урожай_Ферма.pdf,4.6,Цавӕр хъацӕнтӕй фӕзилут уӕ быдыртӕм?,Чем вы удобряете поля?,-
sound_0000301.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000301.mp3,57. Ч.6. Удобрения,57_Ч_5_8_Семена_Удобрения_Урожай_Ферма.pdf,7.61,"Мах нӕ быдырты ныппырх кӕнӕм фаджыс, минералон хъацӕнтӕ.","Мы свои поля удобряем навозом, минеральными удобрениями.",-
sound_0000302.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000302.mp3,57. Ч.6. Удобрения,57_Ч_5_8_Семена_Удобрения_Урожай_Ферма.pdf,3.72,Цавӕр химикон хъацӕнтӕй пайда кӕнут?,Какие химические удобрения вы применяете?,-
sound_0000303.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000303.mp3,57. Ч.7. Урожай,,1.94,Куыд уӕм ӕрзади ацы аз…,Каков у вас в этом году урожай,-
sound_0000304.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000304.mp3,57. Ч.7. Урожай,,3.34,Фаронӕй нӕм ацы аз хуыздӕр ӕрзад тыллӕг.,"У нас в этом году лучше урожай, чем в прошлом году.",⚠ распознан как русский — на проверку
sound_0000305.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000305.mp3,57. Ч.7. Урожай,,6.19,Фаронӕй нӕм ацы аз ӕвзӕрдӕр ӕрзад тыллӕг.,"У нас в этом году хуже урожай, чем в прошлом году.",-
sound_0000306.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000306.mp3,57. Ч.8. Ферма (неполная),57_Ч_5_8_Семена_Удобрения_Урожай_Ферма.pdf,9.97,"Мах нӕ быдырты ныппырх кӕнӕм фаджыс, минералон хъацӕнтӕ.","Мы свои поля удобряем навозом, минеральными удобрениями.",-
sound_0000307.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000307.mp3,57. Ч.8. Ферма (неполная),57_Ч_5_8_Семена_Удобрения_Урожай_Ферма.pdf,4.82,ӕртӕс ӕдӕ дуцгӕ хъуджы.,триста дойных коров.,-
sound_0000308.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000308.mp3,57. Ч.8. Ферма (неполная),57_Ч_5_8_Семена_Удобрения_Урожай_Ферма.pdf,22.95,Цас ӕрдуцыс суткӕ алы хъугӕй дӕр рӕстӕмбис нымадӕй?,Сколько ты в среднем надаиваешь в сутки от каждой коровы?,очень длинный — проверить
,,57. Ч.8. Ферма (неполная),57_Ч_5_8_Семена_Удобрения_Урожай_Ферма.pdf,0.0,Махмӕ алы хъугӕй дӕр рӕстӕмбис нымадӕй дуц ынц ӕхсӕр дӕс литры.,У нас от каждой коровы в среднем надаивают шестнадцать литров.,нет осетинского аудио — проверить
sound_0000309.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000309.mp3,57. Ч.8. Ферма (неполная),57_Ч_5_8_Семена_Удобрения_Урожай_Ферма.pdf,2.38,Кӕм дарут,Где содержаться…,-
sound_0000310.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000310.mp3,57. Ч.8. Ферма (неполная),57_Ч_5_8_Семена_Удобрения_Урожай_Ферма.pdf,9.57,уӕ родты?,ваши телята?,-
sound_0000311.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000311.mp3,57. Ч.8. Ферма (неполная),57_Ч_5_8_Семена_Удобрения_Урожай_Ферма.pdf,9.66,уӕ уӕрыччыты?,ваши ягнята?,-
sound_0000312.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000312.mp3,"58. Сад, огород",58. Сад. Огород.pdf,2.24,Цавӕр бӕлӕстӕ зайы уӕ дыргъдоны?,Какие деревья растут в вашем саду?,-
sound_0000313.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000313.mp3,"58. Сад, огород",58. Сад. Огород.pdf,4.24,"Мах дыргъдоны зайы фӕткъуытӕ, кӕрдотӕ, чылауитӕ, балтӕ.","В нашем саду растут яблони, груши, сливы, вишни.",-
